"x","y","z","D"
6.24161073825503,0.105263157894737,0.64,-0.797671718934593
6.34228187919463,0.105263157894737,0.64,-0.820037382475449
6.44295302013423,0.105263157894737,0.64,-0.842592706312571
6.54362416107382,0.105263157894737,0.64,-0.865333304617121
6.64429530201342,0.105263157894737,0.64,-0.888254842725201
6.74496644295302,0.105263157894737,0.64,-0.911353037117688
6.84563758389262,0.105263157894737,0.64,-0.934623655402538
6.94630872483221,0.105263157894737,0.64,-0.95806251629923
7.04697986577181,0.105263157894737,0.64,-0.981665489625111
7.14765100671141,0.105263157894737,0.64,-1.0054284962834
7.24832214765101,0.105263157894737,0.64,-1.02934750825269
7.3489932885906,0.105263157894737,0.64,-1.05341854857764
7.4496644295302,0.105263157894737,0.64,-1.07763769136098
7.5503355704698,0.105263157894737,0.64,-1.10200106175626
7.6510067114094,0.105263157894737,0.64,-1.12650483596173
7.75167785234899,0.105263157894737,0.64,-1.15114524121473
7.85234899328859,0.105263157894737,0.64,-1.17591855578699
7.95302013422819,0.105263157894737,0.64,-1.20082110898035
8.05369127516778,0.105263157894737,0.64,-1.22584928112305
8.15436241610738,0.105263157894737,0.64,-1.25099950356643
8.25503355704698,0.105263157894737,0.64,-1.27626825868214
8.35570469798658,0.105263157894737,0.64,-1.30165207985954
8.45637583892617,0.105263157894737,0.64,-1.32714755150349
8.55704697986577,0.105263157894737,0.64,-1.35275130903243
8.65771812080537,0.105263157894737,0.64,-1.37846003887663
8.75838926174497,0.105263157894737,0.64,-1.40427047847668
8.85906040268456,0.105263157894737,0.64,-1.43017941628215
8.95973154362416,0.105263157894737,0.64,-1.45618369175043
9.06040268456376,0.105263157894737,0.64,-1.48228019534567
9.16107382550335,0.105263157894737,0.64,-1.50846586853789
9.26174496644295,0.105263157894737,0.64,-1.53473770380213
9.36241610738255,0.105263157894737,0.64,-1.56109274461777
9.46308724832215,0.105263157894737,0.64,-1.58752808546786
9.56375838926174,0.105263157894737,0.64,-1.61404087183858
9.66442953020134,0.105263157894737,0.64,-1.6406283002187
9.76510067114094,0.105263157894737,0.64,-1.66728761809912
9.86577181208054,0.105263157894737,0.64,-1.69401612397246
9.96644295302013,0.105263157894737,0.64,-1.7208111673326
10.0671140939597,0.105263157894737,0.64,-1.74767014867438
10.1677852348993,0.105263157894737,0.64,-1.77459051949318
10.2684563758389,0.105263157894737,0.64,-1.80156978228456
10.3691275167785,0.105263157894737,0.64,-1.82860549054388
10.4697986577181,0.105263157894737,0.64,-1.85569524876592
10.5704697986577,0.105263157894737,0.64,-1.88283671244455
10.6711409395973,0.105263157894737,0.64,-1.91002758807225
10.7718120805369,0.105263157894737,0.64,-1.93726563313982
10.8724832214765,0.105263157894737,0.64,-1.96454865613597
10.9731543624161,0.105263157894737,0.64,-1.99187451654696
11.0738255033557,0.105263157894737,0.64,-2.01924112485639
11.1744966442953,0.105263157894737,0.64,-2.04664644254489
11.2751677852349,0.105263157894737,0.64,-2.07408848209003
11.3758389261745,0.105263157894737,0.64,-2.10156530696613
11.4765100671141,0.105263157894737,0.64,-2.12907503164418
11.5771812080537,0.105263157894737,0.64,-2.1566158215915
11.6778523489933,0.105263157894737,0.64,-2.18418589327125
11.7785234899329,0.105263157894737,0.64,-2.21178351414124
11.8791946308725,0.105263157894737,0.64,-2.23940700265181
11.9798657718121,0.105263157894737,0.64,-2.26705472824225
12.0805369127517,0.105263157894737,0.64,-2.29472511133533
12.1812080536913,0.105263157894737,0.64,-2.3224166233291
12.2818791946309,0.105263157894737,0.64,-2.35012778658592
12.3825503355705,0.105263157894737,0.64,-2.37785717441846
12.4832214765101,0.105263157894737,0.64,-2.40560341107338
12.5838926174497,0.105263157894737,0.64,-2.43336517171448
12.6845637583893,0.105263157894737,0.64,-2.46114118240838
12.7852348993289,0.105263157894737,0.64,-2.48893022011734
12.8859060402685,0.105263157894737,0.64,-2.51673111270527
12.9865771812081,0.105263157894737,0.64,-2.54454273896343
13.0872483221476,0.105263157894737,0.64,-2.5723640286615
13.1879194630872,0.105263157894737,0.64,-2.60019396262724
13.2885906040268,0.105263157894737,0.64,-2.62803157285272
13.3892617449664,0.105263157894737,0.64,-2.6558759426196
13.489932885906,0.105263157894737,0.64,-2.68372620662859
13.5906040268456,0.105263157894737,0.64,-2.71158155111286
13.6912751677852,0.105263157894737,0.64,-2.7394412139109
13.7919463087248,0.105263157894737,0.64,-2.76730448447337
13.8926174496644,0.105263157894737,0.64,-2.79517070377984
13.993288590604,0.105263157894737,0.64,-2.8230392641461
14.0939597315436,0.105263157894737,0.64,-2.85090960891254
14.1946308724832,0.105263157894737,0.64,-2.87878123202116
14.2953020134228,0.105263157894737,0.64,-2.90665367753626
14.3959731543624,0.105263157894737,0.64,-2.93452653926027
14.496644295302,0.105263157894737,0.64,-2.96239946094976
14.5973154362416,0.105263157894737,0.64,-2.99027213873282
14.6979865771812,0.105263157894737,0.64,-3.01814433057186
14.7986577181208,0.105263157894737,0.64,-3.04601589703946
14.8993288590604,0.105263157894737,0.64,-3.07388691114139
15,0.105263157894737,0.64,-3.10175781045927
0,0.210526315789474,0.64,0
0.100671140939597,0.210526315789474,0.64,-0.000675156229221277
0.201342281879195,0.210526315789474,0.64,-0.00130454286098938
0.302013422818792,0.210526315789474,0.64,-0.00237365636765493
0.402684563758389,0.210526315789474,0.64,-0.00394123727711065
0.503355704697987,0.210526315789474,0.64,-0.00603220375081977
0.604026845637584,0.210526315789474,0.64,-0.00864617170565588
0.704697986577181,0.210526315789474,0.64,-0.0117776044485599
0.805369127516778,0.210526315789474,0.64,-0.0154203123239147
0.906040268456376,0.210526315789474,0.64,-0.0195683017280158
1.00671140939597,0.210526315789474,0.64,-0.0242157302706334
1.10738255033557,0.210526315789474,0.64,-0.0293567768586146
1.20805369127517,0.210526315789474,0.64,-0.0349855403281968
1.30872483221477,0.210526315789474,0.64,-0.0410959797612298
1.40939597315436,0.210526315789474,0.64,-0.0476818888699395
1.51006711409396,0.210526315789474,0.64,-0.0547368950909398
1.61073825503356,0.210526315789474,0.64,-0.0622544749877836
1.71140939597315,0.210526315789474,0.64,-0.0702279793151206
1.81208053691275,0.210526315789474,0.64,-0.0786506629405214
1.91275167785235,0.210526315789474,0.64,-0.0875157163890518
2.01342281879195,0.210526315789474,0.64,-0.0968162968950783
2.11409395973154,0.210526315789474,0.64,-0.106545557494119
2.21476510067114,0.210526315789474,0.64,-0.116696672999115
2.31543624161074,0.210526315789474,0.64,-0.127262861894389
2.41610738255034,0.210526315789474,0.64,-0.138237403431828
2.51677852348993,0.210526315789474,0.64,-0.149613649602969
2.61744966442953,0.210526315789474,0.64,-0.161385032143609
2.71812080536913,0.210526315789474,0.64,-0.173545065191624
2.81879194630872,0.210526315789474,0.64,-0.186087344552441
2.91946308724832,0.210526315789474,0.64,-0.19900554466907
3.02013422818792,0.210526315789474,0.64,-0.212293414348172
3.12080536912752,0.210526315789474,0.64,-0.225944772111286
3.22147651006711,0.210526315789474,0.64,-0.239953501791032
3.32214765100671,0.210526315789474,0.64,-0.254313548739511
3.42281879194631,0.210526315789474,0.64,-0.269018916803321
3.52348993288591,0.210526315789474,0.64,-0.284063666066258
3.6241610738255,0.210526315789474,0.64,-0.299441911267867
3.7248322147651,0.210526315789474,0.64,-0.315147820763395
3.8255033557047,0.210526315789474,0.64,-0.331175615883611
3.9261744966443,0.210526315789474,0.64,-0.347519570567424
4.02684563758389,0.210526315789474,0.64,-0.364174011164612
4.12751677852349,0.210526315789474,0.64,-0.381133316332758
4.22818791946309,0.210526315789474,0.64,-0.398391916976889
4.32885906040268,0.210526315789474,0.64,-0.415944296200211
4.42953020134228,0.210526315789474,0.64,-0.433784989249196
4.53020134228188,0.210526315789474,0.64,-0.451908583446457
4.63087248322148,0.210526315789474,0.64,-0.470309718111152
4.73154362416107,0.210526315789474,0.64,-0.488983084470057
4.83221476510067,0.210526315789474,0.64,-0.507923425563788
4.93288590604027,0.210526315789474,0.64,-0.527125536152659
5.03355704697987,0.210526315789474,0.64,-0.546584262626025
5.13422818791946,0.210526315789474,0.64,-0.566294502917888
5.23489932885906,0.210526315789474,0.64,-0.586251206430532
5.33557046979866,0.210526315789474,0.64,-0.606449373966995
5.43624161073825,0.210526315789474,0.64,-0.626884057672462
5.53691275167785,0.210526315789474,0.64,-0.647550360984109
5.63758389261745,0.210526315789474,0.64,-0.668443438588635
5.73825503355705,0.210526315789474,0.64,-0.689558496386522
5.83892617449664,0.210526315789474,0.64,-0.710890791462052
5.93959731543624,0.210526315789474,0.64,-0.732435632058135
6.04026845637584,0.210526315789474,0.64,-0.754188377555122
6.14093959731544,0.210526315789474,0.64,-0.776144438452869
6.24161073825503,0.210526315789474,0.64,-0.798299276355453
6.34228187919463,0.210526315789474,0.64,-0.820648403958072
6.44295302013423,0.210526315789474,0.64,-0.843187385035721
6.54362416107382,0.210526315789474,0.64,-0.865911834433374
6.64429530201342,0.210526315789474,0.64,-0.888817418057397
6.74496644295302,0.210526315789474,0.64,-0.911899852868039
6.84563758389262,0.210526315789474,0.64,-0.935154906872858
6.94630872483221,0.210526315789474,0.64,-0.958578399120914
7.04697986577181,0.210526315789474,0.64,-0.982166199697691
7.14765100671141,0.210526315789474,0.64,-1.00591422972061
7.24832214765101,0.210526315789474,0.64,-1.0298184613351
7.3489932885906,0.210526315789474,0.64,-1.05387491771114
7.4496644295302,0.210526315789474,0.64,-1.07807967304022
7.5503355704698,0.210526315789474,0.64,-1.10242885253271
7.6510067114094,0.210526315789474,0.64,-1.1269186324154
7.75167785234899,0.210526315789474,0.64,-1.15154523992957
7.85234899328859,0.210526315789474,0.64,-1.17630495332914
7.95302013422819,0.210526315789474,0.64,-1.20119410187907
8.05369127516778,0.210526315789474,0.64,-1.22620906585396
8.15436241610738,0.210526315789474,0.64,-1.25134627653687
8.25503355704698,0.210526315789474,0.64,-1.27660221621819
8.35570469798658,0.210526315789474,0.64,-1.30197341819468
8.45637583892617,0.210526315789474,0.64,-1.32745646676869
8.55704697986577,0.210526315789474,0.64,-1.35304799724739
8.65771812080537,0.210526315789474,0.64,-1.37874469594211
8.75838926174497,0.210526315789474,0.64,-1.40454330016778
8.85906040268456,0.210526315789474,0.64,-1.43044059824245
8.95973154362416,0.210526315789474,0.64,-1.4564334294868
9.06040268456376,0.210526315789474,0.64,-1.48251868422378
9.16107382550335,0.210526315789474,0.64,-1.50869330377827
9.26174496644295,0.210526315789474,0.64,-1.53495428047676
9.36241610738255,0.210526315789474,0.64,-1.56129865764705
9.46308724832215,0.210526315789474,0.64,-1.58772352961807
9.56375838926174,0.210526315789474,0.64,-1.61422604171963
9.66442953020134,0.210526315789474,0.64,-1.64080339028221
9.76510067114094,0.210526315789474,0.64,-1.66745282263682
9.86577181208054,0.210526315789474,0.64,-1.6941716371148
9.96644295302013,0.210526315789474,0.64,-1.72095718304766
10.0671140939597,0.210526315789474,0.64,-1.74780686076695
10.1677852348993,0.210526315789474,0.64,-1.77471812160408
10.2684563758389,0.210526315789474,0.64,-1.80168846789018
10.3691275167785,0.210526315789474,0.64,-1.8287154529559
10.4697986577181,0.210526315789474,0.64,-1.8557966811313
10.5704697986577,0.210526315789474,0.64,-1.88292980774561
10.6711409395973,0.210526315789474,0.64,-1.91011253912713
10.7718120805369,0.210526315789474,0.64,-1.93734263260304
10.8724832214765,0.210526315789474,0.64,-1.96461789649928
10.9731543624161,0.210526315789474,0.64,-1.99193619014042
11.0738255033557,0.210526315789474,0.64,-2.01929542384961
11.1744966442953,0.210526315789474,0.64,-2.04669355894856
11.2751677852349,0.210526315789474,0.64,-2.07412860775755
11.3758389261745,0.210526315789474,0.64,-2.10159863359543
11.4765100671141,0.210526315789474,0.64,-2.12910175077957
11.5771812080537,0.210526315789474,0.64,-2.15663612462572
11.6778523489933,0.210526315789474,0.64,-2.18419997144756
11.7785234899329,0.210526315789474,0.64,-2.21179155855576
11.8791946308725,0.210526315789474,0.64,-2.23940920425634
11.9798657718121,0.210526315789474,0.64,-2.26705127784799
12.0805369127517,0.210526315789474,0.64,-2.29471619961807
12.1812080536913,0.210526315789474,0.64,-2.32240244083712
12.2818791946309,0.210526315789474,0.64,-2.35010852375168
12.3825503355705,0.210526315789474,0.64,-2.37783302157602
12.4832214765101,0.210526315789474,0.64,-2.40557455848326
12.5838926174497,0.210526315789474,0.64,-2.43333180959772
12.6845637583893,0.210526315789474,0.64,-2.46110350099097
12.7852348993289,0.210526315789474,0.64,-2.48888840968485
12.8859060402685,0.210526315789474,0.64,-2.51668536366556
12.9865771812081,0.210526315789474,0.64,-2.54449324191274
13.0872483221476,0.210526315789474,0.64,-2.57231097444676
13.1879194630872,0.210526315789474,0.64,-2.60013754239475
13.2885906040268,0.210526315789474,0.64,-2.62797197807329
13.3892617449664,0.210526315789474,0.64,-2.65581336508059
13.489932885906,0.210526315789474,0.64,-2.68366083838737
13.5906040268456,0.210526315789474,0.64,-2.71151358441087
13.6912751677852,0.210526315789474,0.64,-2.73937084105354
13.7919463087248,0.210526315789474,0.64,-2.76723189768602
13.8926174496644,0.210526315789474,0.64,-2.79509609505328
13.993288590604,0.210526315789474,0.64,-2.82296282508373
14.0939597315436,0.210526315789474,0.64,-2.85083153058703
14.1946308724832,0.210526315789474,0.64,-2.87870170483878
14.2953020134228,0.210526315789474,0.64,-2.90657289108339
14.3959731543624,0.210526315789474,0.64,-2.93444468204046
14.496644295302,0.210526315789474,0.64,-2.96231671968772
14.5973154362416,0.210526315789474,0.64,-2.99018869651132
14.6979865771812,0.210526315789474,0.64,-3.01806036210898
14.7986577181208,0.210526315789474,0.64,-3.04593156642318
14.8993288590604,0.210526315789474,0.64,-3.07380235061275
15,0.210526315789474,0.64,-3.10167320246006
0,0.315789473684211,0.64,0
0.100671140939597,0.315789473684211,0.64,-0.000836199642521322
0.201342281879195,0.315789473684211,0.64,-0.00163062620155794
0.302013422818792,0.315789473684211,0.64,-0.00284413270918175
0.402684563758389,0.315789473684211,0.64,-0.00453782032413308
0.503355704697987,0.315789473684211,0.64,-0.00673459874662633
0.604026845637584,0.315789473684211,0.64,-0.00943840861974613
0.704697986577181,0.315789473684211,0.64,-0.0126471005958394
0.805369127516778,0.315789473684211,0.64,-0.0163564959013708
0.906040268456376,0.315789473684211,0.64,-0.020561838667062
1.00671140939597,0.315789473684211,0.64,-0.0252581457974537
1.10738255033557,0.315789473684211,0.64,-0.0304402875078422
1.20805369127517,0.315789473684211,0.64,-0.036102978359078
1.30872483221477,0.315789473684211,0.64,-0.0422407565921337
1.40939597315436,0.315789473684211,0.64,-0.0488479758081016
1.51006711409396,0.315789473684211,0.64,-0.0559188130161585
1.61073825503356,0.315789473684211,0.64,-0.0634472881618285
1.71140939597315,0.315789473684211,0.64,-0.0714272886623308
1.81208053691275,0.315789473684211,0.64,-0.0798525943189924
1.91275167785235,0.315789473684211,0.64,-0.0887169005562371
2.01342281879195,0.315789473684211,0.64,-0.0980138398182018
2.11409395973154,0.315789473684211,0.64,-0.107737001710657
2.21476510067114,0.315789473684211,0.64,-0.117879952332051
2.31543624161074,0.315789473684211,0.64,-0.12843625268621
2.41610738255034,0.315789473684211,0.64,-0.139399475570217
2.51677852348993,0.315789473684211,0.64,-0.150763220142107
2.61744966442953,0.315789473684211,0.64,-0.162521123525351
2.71812080536913,0.315789473684211,0.64,-0.174666869179295
2.81879194630872,0.315789473684211,0.64,-0.187194192186423
2.91946308724832,0.315789473684211,0.64,-0.200096881941874
3.02013422818792,0.315789473684211,0.64,-0.213368782910766
3.12080536912752,0.315789473684211,0.64,-0.22700379414388
3.22147651006711,0.315789473684211,0.64,-0.240995868153155
3.32214765100671,0.315789473684211,0.64,-0.255339009599836
3.42281879194631,0.315789473684211,0.64,-0.270027274088039
3.52348993288591,0.315789473684211,0.64,-0.285054767216906
3.6241610738255,0.315789473684211,0.64,-0.300415643940256
3.7248322147651,0.315789473684211,0.64,-0.316104108215854
3.8255033557047,0.315789473684211,0.64,-0.332114412891298
3.9261744966443,0.315789473684211,0.64,-0.348440859761652
4.02684563758389,0.315789473684211,0.64,-0.365077799736537
4.12751677852349,0.315789473684211,0.64,-0.382019633064733
4.22818791946309,0.315789473684211,0.64,-0.39926080957723
4.32885906040268,0.315789473684211,0.64,-0.416795828922396
4.42953020134228,0.315789473684211,0.64,-0.434619240777591
4.53020134228188,0.315789473684211,0.64,-0.452725645029863
4.63087248322148,0.315789473684211,0.64,-0.471109691924166
4.73154362416107,0.315789473684211,0.64,-0.489766082181148
4.83221476510067,0.315789473684211,0.64,-0.508689567088612
4.93288590604027,0.315789473684211,0.64,-0.527874948571466
5.03355704697987,0.315789473684211,0.64,-0.547317079244973
5.13422818791946,0.315789473684211,0.64,-0.567010862455547
5.23489932885906,0.315789473684211,0.64,-0.586951252312645
5.33557046979866,0.315789473684211,0.64,-0.607133253714484
5.43624161073825,0.315789473684211,0.64,-0.627551922369571
5.53691275167785,0.315789473684211,0.64,-0.648202364815409
5.63758389261745,0.315789473684211,0.64,-0.669079738435254
5.73825503355705,0.315789473684211,0.64,-0.690179251473455
5.83892617449664,0.315789473684211,0.64,-0.711496163049611
5.93959731543624,0.315789473684211,0.64,-0.7330257831717
6.04026845637584,0.315789473684211,0.64,-0.754763472748209
6.14093959731544,0.315789473684211,0.64,-0.776704643599277
